precipitation,temperature,PET,spi_p3,spi_p6,spi_p12,spi_p24,spei_p3,spei_p6,spei_p12,spei_p24,pdsi,phdi,pmdi,scpdsi,zindex
171.66992,23.330078,120.20765,0.743127,0.33457026,0.52831805,0.039348505,0.46311927,0.14421548,0.2814945,-0.07315539,0.8956124,2.0776203,1.8510422,1.1169846,1.9435046
27.719727,28.0,176.29634,0.3178404,0.046456974,0.4339012,-0.08597618,0.11828582,-0.18092541,0.15027836,-0.18521063,-1.0237197,0.84762126,-0.65830445,-1.0160042,-3.0480125
45.34961,27.730469,175.78793,0.12237285,0.18024628,0.29411167,-0.17723443,0.024747757,-0.0015587705,0.05930424,-0.294978,-0.007268228,0.7531028,-0.69421244,-0.91856915,-0.02164035
63.33008,27.45996,163.38991,-0.47730082,0.1869982,0.51844376,-0.15929514,-0.3181279,0.08997036,0.297332,-0.28786895,0.13145046,0.8394748,-0.36786124,-0.6600149,0.4918248
63.04004,24.219727,112.47128,0.0007016536,0.1614172,0.657273,-0.21608815,0.2660255,0.1919829,0.5240863,-0.31765336,0.037098095,0.672805,-0.55826443,-0.67223734,-0.2406117
47.950195,18.30957,59.061436,-0.3544778,-0.2557634,0.2928664,-0.14428243,-0.020708704,-0.121092044,0.21545501,-0.29173642,0.056016315,0.631866,-0.50556475,-0.574637,0.08507968
46.280273,14.299805,31.426546,-0.6601753,-0.8809942,-0.4209779,-0.130466,-0.46140915,-0.59643745,-0.4127028,-0.28914952,0.27974343,0.85300624,0.0025385695,-0.22922692,0.8586674
39.089844,11.480469,19.653244,-0.5118643,-0.49114862,-0.34322608,-0.2018319,-0.49694508,-0.21863273,-0.388732,-0.34250733,-0.29602537,-0.49941087,-0.49941087,-0.49941087,-0.88138294
1.6298828,11.860352,21.520464,-0.658659,-0.7266493,-0.44469562,-0.24099779,-0.9505491,-0.53134197,-0.5168228,-0.35439673,-0.89813715,-1.0758061,-1.0758061,-1.0758061,-1.883504
12.639648,12.799805,24.339144,-1.4626158,-1.1836064,-0.733635,-0.24019445,-1.5461676,-1.0160754,-0.72413206,-0.3381325,-0.9239348,-1.0824122,-1.0824122,-1.0824122,-0.35224235
26.15039,15.610352,44.465553,-2.0063238,-1.399848,-0.83636373,-0.2700491,-1.9115983,-1.2849005,-0.6985614,-0.2456367,-0.9592585,-1.1004294,-1.1004294,-1.1004294,-0.38851666
48.09961,18.700195,68.28681,-1.3930819,-1.4849919,-1.1269013,-0.31458315,-1.1509364,-1.3361615,-0.87719506,-0.26903465,-0.8561833,-0.9817577,-0.8696359,-0.9817577,0.015982276
77.82031,22.5,111.11082,-0.7478812,-1.5319346,-1.5944257,-0.6948525,-0.5643105,-1.3237361,-1.1579566,-0.6102657,-0.815587,-0.92786855,-0.804223,-0.92786855,-0.14169563
52.13965,27.45996,169.0915,-0.80977446,-1.5626714,-1.3516772,-0.63679725,-0.56832147,-1.2987734,-0.99040645,-0.59339756,-1.2315348,-1.3284835,-1.3284835,-1.3284835,-1.488556
41.01953,29.990234,207.95355,-0.6780604,-1.3005854,-1.3020155,-0.7287918,-0.6959381,-1.1232121,-1.0190935,-0.7507259,-1.2086558,-1.2948352,-1.2948352,-1.2948352,-0.30955657
26.160156,29.44043,189.92342,-0.7101851,-1.2125465,-1.554928,-0.6635407,-0.9579317,-1.100026,-1.2578164,-0.7187992,-1.2835624,-1.3593624,-1.3593624,-1.3593624,-0.59368587
33.34961,25.15039,122.195816,-1.0714024,-1.360179,-1.8032387,-0.68584424,-1.1757789,-1.1574376,-1.4469967,-0.7271803,-1.67971,-1.7437205,-1.7437205,-1.7437205,-1.5731175
58.33008,19.990234,71.40019,-1.0611795,-1.3041953,-1.7862086,-0.97842216,-0.99326515,-1.2027514,-1.4978282,-0.9282848,-1.466408,-1.5138664,-1.3665103,-1.5138664,0.15075278
63.679688,17.950195,51.10859,-0.68272996,-1.0440261,-1.7375352,-1.5501995,-0.8674677,-1.2250262,-1.5711149,-1.338663,-1.0702223,-1.0521986,-0.38452193,-1.0521986,0.9172185
49.91992,5.7197266,4.455527,-0.1084901,-0.7626613,-1.6003768,-1.3945229,-0.29062212,-0.95743215,-1.4357854,-1.2368256,-1.0292516,-1.0125625,-0.40101224,-1.0125625,-0.2062207
5.879883,9.259766,12.700795,-0.22192675,-0.92988867,-1.6302989,-1.5156552,-0.4974848,-0.96951103,-1.413555,-1.3017672,-1.4290122,-1.4102302,-1.4102302,-1.4102302,-1.5058849
32.570312,7.8203125,8.519777,-0.7454116,-0.8914752,-1.4884222,-1.6507698,-0.43354994,-0.8191038,-1.2945801,-1.3780917,-1.0489644,-0.9745601,-0.41164255,0.29041636,0.871249
79.36035,17.389648,55.962395,-0.40513209,-0.38021407,-1.2075988,-1.5228802,-0.4449031,-0.49361455,-1.1549053,-1.2835854,-0.8862381,-0.8059813,-0.07776131,0.32870263,0.20459747
91.30957,18.259766,64.90594,0.35490048,-0.043431766,-1.0143545,-1.5151889,0.31595784,-0.14671867,-1.0098914,-1.2367641,-0.58039975,0.56243473,0.56243473,0.56243473,0.80276537
82.91016,22.5,111.11082,0.34503514,-0.23128149,-0.89711326,-1.902063,0.29475442,-0.0387307,-0.951395,-1.4481449,-1.1019244,-0.57692474,-0.57692474,-0.57692474,-1.7307742
33.26953,26.80957,160.6732,-0.4686729,-0.61227393,-0.93704855,-1.7872057,-0.22217275,-0.41654515,-0.93907976,-1.3372356,-1.6744167,-1.1983217,-1.1983217,-1.1983217,-2.0424607
17.799805,29.379883,199.04059,-1.1729742,-0.5961317,-1.0038576,-1.8172339,-0.8621847,-0.46092182,-0.88971055,-1.375444,-1.763771,-1.3347408,-1.3347408,-1.3347408,-0.77953833
23.04004,30.139648,199.66255,-1.4675883,-0.6812487,-1.0482839,-1.9873196,-1.3334373,-0.7088862,-0.9705626,-1.5348961,-1.8248191,-1.4381496,-1.4381496,-1.4381496,-0.7226613
22.589844,27.509766,147.91818,-1.8652849,-1.4382888,-1.1546121,-2.2594364,-1.842376,-1.2963428,-1.1477988,-1.7475424,-2.4978182,-2.144487,-2.144487,-2.144487,-2.5634005
67.32031,19.639648,68.75882,-1.1327683,-1.7107055,-1.1375979,-2.1527627,-1.3941352,-1.5113847,-1.1523174,-1.730059,0.21993576,-1.6493067,-1.2111081,0.2742982,0.8228945
36.66992,14.759766,33.684147,-1.0484209,-1.7667439,-1.3435537,-2.2733164,-1.200235,-1.6211497,-1.2205621,-1.7910007,0.28329214,-1.3721589,-0.7348076,0.3533146,0.3218074
72.37012,10.4296875,16.022532,-0.06631116,-1.0583446,-1.1601764,-2.0342636,-0.17171538,-1.2817159,-1.1529741,-1.6773608,0.441195,-0.9975028,-0.021037927,0.55024695,0.6999713
13.049805,12.769531,25.187883,-0.19058134,-0.9499181,-1.1579313,-2.0805779,-0.5456185,-1.248779,-1.2008973,-1.714145,-0.5477459,-1.4383776,-1.1019026,-0.54361767,-1.6308529
47.19043,12.839844,24.501637,-0.084514335,-0.7644314,-1.0619595,-1.9051224,-0.37964603,-1.0099627,-1.199245,-1.6684475,-0.25056615,-0.98995274,-0.23447971,0.300272,0.90081596
47.23047,16.780273,51.867043,-0.5631473,-0.42449272,-1.2891527,-1.856569,-0.9287899,-0.6394632,-1.3357648,-1.6697096,-0.46861944,-1.1300113,-0.6376063,0.027320288,-0.72607106
175.25,18.860352,69.538826,1.0533314,0.47080895,-0.8540968,-1.3260366,0.8368886,0.17514254,-1.0545664,-1.35364,1.5049511,1.9014423,1.9014423,1.9014423,5.630808
58.33008,22.34961,109.53456,0.5860111,0.310087,-0.9110529,-1.409835,0.5367679,0.17659387,-1.0978208,-1.4049876,-0.89519924,0.81714135,-0.5105186,-0.8884524,-2.665357
3.9296875,28.5,183.02827,-0.1532049,-0.46179122,-1.0069278,-1.5334324,-0.18479338,-0.60459757,-1.234569,-1.505598,-2.0233045,-2.0080552,-2.0080552,-2.0080552,-3.6333406
74.61035,28.780273,190.48595,-1.131099,-0.06851902,-0.668042,-1.333388,-0.9421946,-0.21897194,-0.89382815,-1.2967296,-1.6301469,-1.5708013,-1.1826229,-1.5708013,0.6912731
41.589844,29.830078,195.31879,-0.6986292,-0.076141134,-0.5968915,-1.2755069,-0.9681976,-0.28426674,-0.85436875,-1.2696707,-1.5582614,-1.5043048,-1.1849117,-1.5043048,-0.28588814
14.370117,28.54004,159.97064,-0.5703269,-0.5425342,-0.6724801,-1.4180303,-1.1305573,-0.8491676,-0.9746623,-1.450356,-2.4544744,-2.398111,-2.398111,-2.398111,-3.146249
62.48047,19.80957,70.03244,-1.0525318,-1.625712,-0.7188049,-1.391355,-1.4330348,-1.5797781,-1.0385947,-1.4439747,-2.0766077,-1.9951394,-1.7268009,-1.9951394,0.46789876
35.299805,11.280273,18.996424,-1.2542009,-1.4385186,-0.75755227,-1.5596428,-1.3296311,-1.4926,-1.012077,-1.4698505,-1.6430025,-1.5156175,-0.83185774,-1.5156175,0.8220675
71.990234,8.080078,9.301562,-0.12931219,-0.5290454,-0.72659016,-1.406001,-0.049782906,-0.7622949,-0.9693188,-1.400774,-1.3784406,-1.2406126,-0.37006107,-1.2406126,0.35668877
5.2001953,6.5,5.9759316,-0.30823162,-0.9863732,-0.79135287,-1.4706702,-0.18185,-1.0635182,-0.96167374,-1.4310122,-1.6864336,-1.5594105,-1.2000213,-1.5594105,-1.3397428
66.57031,7.879883,8.979667,0.0574231,-0.7909306,-0.6793088,-1.3155713,0.24220687,-0.76102155,-0.80302024,-1.365934,-1.3260424,-1.1659582,-0.48450974,-1.1659582,0.69849896
69.45996,11.05957,21.394411,-0.079427555,-0.22580065,-0.5876258,-1.3888208,0.30591008,0.08106827,-0.57908875,-1.3213676,-0.94277817,-0.73820925,0.30771002,-0.73820925,0.9229658
77.36035,18.660156,68.13307,0.47045913,-0.018361274,-1.1993377,-1.4509934,0.74657154,0.3279232,-1.0183499,-1.3592058,-0.82817626,-0.6403535,0.3930956,-0.6403535,0.06546067
23.59961,23.879883,126.32345,-0.5196626,-0.4621915,-1.301089,-1.706185,-0.3116124,-0.10830786,-1.1680576,-1.5587599,-2.2644114,-2.084467,-2.084467,-2.084467,-4.53021
76.45996,25.530273,144.81242,-0.8176049,-0.6645176,-0.82501745,-1.4475679,-0.4944494,-0.22628,-0.70713526,-1.3485582,-2.0484767,-1.8869362,-1.8417099,-1.8869362,-0.051507805
30.509766,29.509766,200.692,-1.2231992,-0.5417746,-1.0020283,-1.3320472,-0.8999261,-0.24223854,-0.8096188,-1.2458718,-2.006482,-1.8603064,-1.8603064,-1.8603064,-0.5031737
19.620117,29.990234,197.14223,-0.60840833,-0.96221083,-1.148369,-1.3460083,-0.65653294,-0.6941257,-0.93212205,-1.2441003,-2.062703,-1.9296021,-1.9296021,-1.9296021,-0.7827221
20.330078,26.419922,135.3609,-1.6930807,-1.6825961,-1.1645254,-1.4250907,-1.627483,-1.3721888,-0.87890315,-1.277762,-2.6431804,-2.517813,-2.517813,-2.517813,-2.3608792
100.09961,20.79004,77.42077,-0.7599666,-1.4753824,-0.9881797,-1.2872165,-1.0362376,-1.355397,-0.8132851,-1.2313502,-1.7216889,-1.4487579,-0.34458762,-1.4487579,2.4291606
46.089844,12.349609,22.99507,-0.55361515,-0.88570046,-0.967911,-1.2995721,-0.67852896,-0.9373639,-0.7940842,-1.2173213,-2.102691,-1.8536638,-1.4195062,-1.8536638,-1.6623837
51.98047,7.209961,7.29494,0.13150743,-0.796007,-1.0362494,-1.3203001,0.11714697,-0.9428048,-0.8489419,-1.2163806,-1.9596989,-1.735767,-1.337745,-1.735767,-0.21909206
38.719727,8.730469,11.203941,-0.022088088,-0.60199803,-0.8825384,-1.2738894,0.011286172,-0.7108141,-0.7797505,-1.1612025,-1.9069735,-1.7049828,-1.4171733,-1.7049828,-0.443999
50.75,7.9404297,8.800994,0.028636534,-0.39496428,-0.96011597,-1.2436512,0.1828512,-0.3802282,-0.8046222,-1.1134785,-1.775094,-1.5934218,-1.3154281,-1.5934218,-0.19215694
29.679688,11.94043,25.121878,-0.38537735,-0.18129507,-1.2262765,-1.346195,-0.035752185,0.00883055,-0.9738462,-1.095245,-1.7902256,-1.6257737,-1.5210911,-1.6257737,-0.58942276
40.629883,17.5,59.28734,-0.7654565,-0.5991513,-1.5371424,-1.9235804,-0.19585776,-0.16035064,-1.1269398,-1.4070517,-1.9626548,-1.8124522,-1.8124522,-1.8124522,-1.0623997
80.41992,22.40039,110.06547,-0.7652866,-0.6551741,-1.0734273,-1.8314689,-0.2957456,-0.13349,-0.80946624,-1.3559902,-1.7632415,-1.6284891,-1.5600952,-1.6284891,-0.00815847
90.740234,25.94043,149.7789,-0.4216556,-0.5685322,-0.9273903,-1.3883314,-0.04705027,-0.08830234,-0.72532135,-0.99356216,-1.4484318,-1.2946364,-0.9129421,-1.2946364,0.49835518
4.7695312,29.009766,193.73657,-0.61766857,-0.9370538,-1.0075539,-1.5954723,-0.37100554,-0.38139656,-0.7003296,-1.1215183,-1.6490428,-1.5084519,-1.5084519,-1.5084519,-1.0414894
47.570312,28.65039,179.22969,-0.39168155,-0.9926458,-0.88873196,-1.5733367,-0.3234159,-0.44177708,-0.59103006,-1.0697575,-0.018325618,-1.3712689,-1.3201325,-0.018187502,-0.054562505
129.83984,23.29004,103.74157,0.13076821,-0.3317878,-0.38299873,-1.1930689,0.116545476,-0.019612094,-0.11783109,-0.71879315,0.8251551,1.029112,1.029112,1.029112,3.087336
216.80957,17.75,55.427505,1.4435815,0.7127601,0.14197059,-0.62255627,1.5699193,0.84930295,0.4275999,-0.29870424,0.40703034,0.59249043,-0.23792094,0.59249043,-0.9918691
148.20996,17.370117,47.654034,1.9174563,1.2943474,0.5850722,-0.25270385,2.2080302,1.3609127,0.7959109,-0.077424556,0.8318106,1.1135255,1.1135255,1.1135255,1.7461847
254.01953,8.299805,9.848744,2.5557187,2.303134,1.3337263,0.34254003,2.9722798,2.5394342,1.6803172,0.4616701,2.525496,3.2180064,3.2180064,3.2180064,6.657522
6.7402344,10.469727,16.499107,1.9867735,2.189172,1.2746623,0.3853116,2.3310056,2.3445785,1.6656768,0.48145044,1.7330503,2.3582442,1.6587768,2.3582442,-1.5849231
29.019531,8.80957,10.980926,1.4686412,2.0263293,1.1840549,0.26408765,1.5185599,2.2762117,1.4204534,0.37463975,1.7280762,2.331767,1.8456057,2.331767,0.64926654
46.820312,12.450195,27.46208,-0.9924468,1.840893,1.2693208,0.18566208,-0.6178682,1.977378,1.4368651,0.29993913,1.5100602,2.0518727,1.4703809,2.0518727,-0.119167514
122.87012,18.240234,64.75812,0.30209106,1.7705735,1.666157,0.34450832,0.54604745,1.8750099,2.0019882,0.46429056,1.9553022,2.5898046,2.5898046,2.5898046,2.2478251
212.82031,22.030273,106.22717,1.3705986,1.8687074,2.0215552,0.9531943,1.5959374,1.9597765,2.6765556,1.1273767,2.9586282,3.825553,3.825553,3.825553,4.507494
29.29004,27.219727,165.95547,0.94924134,0.24076359,1.7251056,0.77882886,0.93449825,0.4014371,2.0199397,0.8761512,-0.9318968,2.5066476,1.3655,-0.92487335,-2.77462
17.820312,29.360352,198.75879,0.26622212,0.28938606,1.6806058,0.7099245,0.15177487,0.38371316,1.7192233,0.7838281,-1.0970154,1.9893268,0.53806406,-1.0887475,-0.77740824
167.0,27.299805,161.7081,0.3850872,1.2420759,2.084271,1.1314603,0.25842038,1.2365174,2.5304623,1.3795905,-0.07948394,2.9125435,2.679067,1.1281174,3.3843522
44.049805,25.240234,123.12768,0.6575648,1.0466869,1.854555,1.2167109,0.52341384,0.99886096,2.2074876,1.6216602,-6.245545,-6.1277146,-6.1277146,-6.1277146,-18.383142
62.48047,19.450195,67.353424,0.57589984,0.49494293,1.373898,1.0869873,0.6324768,0.44797352,1.5360751,1.5082077,0.15810895,-5.2993703,-5.0274453,0.19718938,0.5915682
66.62988,13.709961,28.784473,-0.47959352,-0.16853239,1.1057187,1.1721263,-0.46520638,-0.21789953,1.2377194,1.6390558,0.6531873,-4.115776,-3.0915666,0.8146382,1.913278
60.29004,5.1103516,3.5048282,0.053817097,0.3224145,0.30217382,1.1550412,0.11107511,0.34346694,0.39536476,1.6327808,0.6205328,-3.648669,-2.5468488,0.77391243,0.12954582
47.33008,7.25,7.541237,0.3581378,0.5324587,0.4974742,1.2644382,0.43655908,0.6525465,0.629418,1.8522819,0.53158957,-3.2976959,-2.1983857,0.6693597,-0.07451921
41.59961,11.360352,18.876528,0.12422347,-0.29354617,0.5484628,1.2295905,0.2399324,-0.2112995,0.6617148,1.6742629,0.22561432,-3.2073615,-2.3419378,0.35108754,-0.74798435
41.929688,8.9296875,13.52761,-0.21874194,-0.16078703,0.5307688,1.2811453,0.15503894,0.10742596,0.7143904,1.7015946,0.23040919,-2.842041,-1.9144602,0.34988773,0.10488664
204.66016,18.679688,68.127365,1.2276168,0.9384783,0.92236036,1.7710282,1.459999,1.1879709,1.1079497,2.2414773,1.7770824,-0.5907418,2.2333817,2.2724183,5.8757067
46.33008,22.969727,116.1111,0.68824303,0.5100316,0.1632156,1.6800528,0.90967447,0.77883905,0.27720922,2.030043,-1.1190677,-1.640529,-0.012949629,-1.1106336,-3.3319008
28.879883,27.740234,172.78961,0.24916022,0.002317696,0.16380495,1.4439042,0.18625218,0.1761879,0.25547835,1.6724378,-1.8303849,-2.2919059,-1.3920615,-1.8165897,-2.461054
42.339844,28.620117,188.23473,-1.4239216,-0.07426005,0.25807142,1.481605,-1.0584304,0.0715468,0.38265774,1.7722125,-1.6966312,-2.1102028,-1.2320039,-1.6838441,-0.16308938
93.03027,26.90039,156.70927,-0.13719453,0.33959386,-0.050132193,1.6079196,-0.09221411,0.54819804,0.0955096,2.0818913,-1.1561183,-1.4366857,-0.21384023,-1.054242,1.3684986
67.32031,25.34961,124.26719,0.37202975,0.32575592,0.032891776,1.4722255,0.40306067,0.3228974,0.16593443,1.937368,-1.1546499,-1.4054325,-0.31095815,-1.0623804,-0.35017622
29.05957,19.509766,67.79367,-0.19321308,-1.140873,-0.121606305,0.91946024,-0.010216946,-0.8537138,0.022289306,1.1301196,-1.4297163,-1.6516988,-0.7869682,-1.3439811,-1.1730777
26.969727,15.230469,36.014057,-1.0929912,-0.932293,-0.32531643,0.57056385,-1.0146629,-0.78527653,-0.13687812,0.76699257,-1.3418001,-1.5404712,-0.6960304,-1.2644484,-0.17669202
67.34961,10.830078,17.361462,-0.6285608,-0.3262557,-0.27487722,-0.024222927,-0.7032228,-0.26544783,-0.17423658,0.129928,-0.7424606,-0.80668813,0.404873,0.5751145,1.7253435
103.759766,10.839844,17.766602,0.57235026,0.17214553,-0.008648524,0.31590003,0.35696158,0.15418757,-0.009648376,0.46757808,-0.19785923,1.0997148,1.0997148,1.0997148,1.7515111
0.16015625,11.030273,18.384468,0.37856743,-0.49184805,-0.20205761,0.22282237,0.22292788,-0.573529,-0.12932402,0.37197748,-0.8566693,-0.6740707,-0.6740707,-0.6740707,-2.0222123
5.9003906,17.179688,54.677784,-0.5263505,-0.83258,-0.39757147,0.08147733,-0.73811764,-0.9348318,-0.41174158,0.17689207,-1.1961657,-1.0291511,-1.0291511,-1.0291511,-1.2735288
137.37012,17.830078,61.83801,-0.41913134,0.10325429,-0.79751307,0.13684356,-0.4212016,-0.073145114,-0.7161848,0.2451211,1.1469913,1.4304976,1.4304976,1.4304976,4.291493
136.36035,23.139648,118.12691,0.5758983,0.56931174,-0.2642983,-0.1266644,0.4955035,0.46791735,-0.34624106,-0.0036230169,1.095617,1.366425,1.366425,1.366425,0.24980597
22.139648,28.049805,176.96509,0.39053485,-0.031402256,-0.2700838,-0.13693103,0.30695525,-0.13892964,-0.35001087,-0.05276229,-1.1005682,-1.0922735,-1.0922735,-1.0922735,-3.2768204
97.259766,28.780273,190.26987,0.22729708,-0.12144065,-0.01544822,0.12330428,0.008888389,-0.21109389,-0.09641646,0.15514708,-0.630762,0.4445523,0.4445523,0.4445523,1.3336569
45.879883,27.830078,168.1175,-0.12540387,0.25198302,-0.22665523,-0.2618285,-0.23792802,0.16596438,-0.35956514,-0.19167113,-0.5736709,-0.007818074,0.39094535,-0.007818074,-0.023454221
39.0,25.230469,122.70733,0.13027997,0.29403993,-0.38337794,-0.31066537,0.07115912,0.22717617,-0.4914291,-0.2450723,-0.9758999,-0.46485305,-0.46485305,-0.46485305,-1.3735207
47.219727,19.929688,70.754326,-0.86367196,-0.48402953,-0.30948937,-0.3662436,-0.6371149,-0.5215295,-0.4683118,-0.3087391,-1.0088562,-0.54944116,-0.54944116,-0.54944116,-0.3974039
51.58008,12.530273,23.717688,-0.8995664,-0.802903,-0.20693317,-0.4396574,-0.77327585,-0.7359635,-0.30880147,-0.3510472,0.37501484,-0.025139928,0.4677088,-0.025139928,1.4031264
3.7597656,9.419922,12.894377,-0.8961228,-0.6581789,-0.49898335,-0.6102923,-0.77406615,-0.5110206,-0.53982425,-0.5156778,-0.5675071,-0.5857805,-0.5857805,-0.5857805,-1.6896899
16.269531,9.969727,14.865634,-0.90682733,-1.2400739,-0.9823223,-0.74177366,-0.8781389,-0.935886,-0.8873186,-0.62410295,-0.50490874,-0.52027535,-0.52027535,-0.52027535,0.015509207
19.219727,11.019531,17.690449,-1.8528625,-1.5150965,-0.8664517,-0.813824,-1.4441608,-1.1943136,-0.7817837,-0.6597311,-0.601188,-0.6138543,-0.6138543,-0.6138543,-0.44150195
11.700195,14.730469,39.295612,-1.8028713,-1.6681812,-0.8656072,-0.9530164,-1.4259112,-1.3055625,-0.6852915,-0.80111146,-0.95988953,-0.9680811,-0.9680811,-0.9680811,-1.2523613
49.05957,18.65039,67.899925,-1.5405749,-1.7698977,-1.4649416,-1.5849216,-1.0820854,-1.2513065,-1.1110051,-1.1993157,-0.8418142,-0.84441465,-0.84441465,-0.84441465,0.07186226
88.40039,20.389648,90.08035,-0.78579503,-1.7332958,-1.643346,-1.4129448,-0.33695164,-1.0719433,-1.1399151,-1.0160042,-0.45887646,-0.38798845,0.3909383,-0.38798845,1.1083544
33.839844,28.05957,177.05492,-0.89353096,-1.5625709,-1.47225,-1.3233054,-0.51060313,-1.0696404,-1.045752,-0.9732882,-1.2034856,-1.1339309,-1.1339309,-1.1339309,-2.3577158
42.910156,29.719727,203.97777,-0.7507375,-1.4272082,-1.7146659,-1.2598045,-0.60254097,-1.0142573,-1.1867353,-0.9682356,-1.1612943,-1.0982876,-1.0982876,-1.0982876,-0.24345449
28.54004,29.75,194.20341,-0.91948164,-1.3871843,-1.8708044,-1.5089471,-1.1781845,-1.0900223,-1.3435736,-1.2019203,-1.2322694,-1.1743159,-1.1743159,-1.1743159,-0.56745595
46.75,25.0,120.64436,-0.7658216,-1.2515919,-1.8886516,-1.6689557,-0.9787852,-0.999635,-1.3717189,-1.2964507,-1.4534919,-1.3988838,-1.3988838,-1.3988838,-1.0365671
7.2197266,18.05957,57.507324,-1.6368718,-1.7032175,-2.222273,-1.7445143,-1.2462479,-1.2728037,-1.5041122,-1.3288038,-1.9281054,-1.8744165,-1.8744165,-1.8744165,-1.8588533
43.280273,13.69043,28.69718,-1.4875103,-1.7465454,-2.3667812,-1.7397596,-1.0617805,-1.4596372,-1.6174908,-1.3088955,-1.5095339,-1.4070024,-0.94537437,-1.4070024,0.8230475
0.28027344,7.4296875,7.7787676,-1.7951136,-1.8125781,-2.3000443,-1.9417412,-1.1798276,-1.4011801,-1.5634135,-1.4045073,-1.9112579,-1.8150877,-1.8150877,-1.8150877,-1.6590196
19.570312,5.0,3.4170578,-1.0602238,-1.8746792,-2.3602433,-2.4191566,-0.8391993,-1.3199327,-1.5315567,-1.6008927,-1.568742,-1.4464749,-1.1121427,-1.4464749,0.54497635
39.049805,11.5703125,19.627567,-1.3301041,-1.7446815,-2.1906667,-2.2131598,-0.9075647,-1.1680459,-1.4922104,-1.5388088,-1.6917884,-1.5799696,-1.5799696,-1.5799696,-0.84744495
34.240234,17.200195,54.671467,-0.8054611,-1.7413746,-2.0897393,-2.133212,-0.79305923,-1.2949299,-1.5152256,-1.4957677,-1.9201293,-1.8167936,-1.8167936,-1.8167936,-1.1986825
129.62012,18.549805,67.12212,0.35107923,-0.52408826,-1.6359078,-2.1784868,0.18161602,-0.4356981,-1.2155905,-1.5262421,-0.71395063,1.2576569,1.2576569,1.2576569,3.772971
47.29004,23.700195,124.11946,-0.06735085,-0.85956645,-1.767127,-2.607719,-0.2117721,-0.69277614,-1.4367862,-1.7812948,-1.8236237,-1.1742924,-1.1742924,-1.1742924,-3.5228772
49.820312,29.29004,194.00716,-0.26319402,-0.6570838,-1.5610417,-2.3570771,-0.46604386,-0.76431113,-1.390444,-1.685054,-2.338033,-1.7502903,-1.7502903,-1.7502903,-2.0908499
5.4902344,30.240234,211.66417,-1.6749135,-0.8623129,-1.7004089,-2.6661682,-1.6700305,-1.1120659,-1.4472333,-1.8150356,-2.4772136,-1.9471444,-1.9471444,-1.9471444,-1.1314021
12.5703125,30.110352,199.2493,-1.5963035,-1.1362329,-1.8469286,-2.8296883,-1.8843781,-1.4932137,-1.5036218,-1.9297578,-2.541645,-2.0637646,-2.0637646,-2.0637646,-0.9515279
40.740234,23.820312,108.8386,-1.9864029,-1.2907552,-1.9556811,-2.943853,-1.6087728,-1.340344,-1.5476047,-1.9459723,-2.6128485,-2.1816797,-2.1816797,-2.1816797,-0.99144924
88.299805,20.549805,75.72571,-0.74009395,-1.7387127,-1.4862548,-2.7141154,-0.7594304,-1.666568,-1.3860185,-1.8742847,0.47714546,-1.3618834,-0.49542102,0.5950834,1.7852503
